사용일자,요일,노선명,역명,승하차총승객수
2019-01-02,수,7호선,신대방삼거리,36322.0
2019-01-02,수,7호선,보라매,20434.0
2019-01-02,수,7호선,신풍,23761.0
2019-01-02,수,7호선,대림,21416.0
2019-01-02,수,7호선,남구로,38533.0
2019-01-02,수,1호선,가산디지털단지,100924.0
2019-01-02,수,7호선,천왕,19006.0
2019-01-02,수,1호선,온수,22287.0
2019-01-02,수,8호선,암사,38685.0
2019-01-02,수,5호선,천호,42157.0
2019-01-02,수,8호선,강동구청,24123.0
2019-01-02,수,8호선,몽촌토성,13503.0
2019-01-02,수,2호선,잠실,34114.0
2019-01-02,수,8호선,석촌,19405.0
2019-01-02,수,8호선,송파,12257.0
2019-01-02,수,3호선,가락시장,17794.0
2019-01-02,수,8호선,장지,38864.0
2019-01-02,수,9호선,개화,12636.0
2019-01-02,수,5호선,김포공항,21235.0
2019-01-02,수,9호선,공항시장,6343.0
2019-01-02,수,9호선,신방화,15437.0
2019-01-02,수,9호선,마곡나루,18870.0
2019-01-02,수,9호선,양천향교,18869.0
2019-01-02,수,9호선,가양,43205.0
2019-01-02,수,9호선,증미,15855.0
2019-01-02,수,9호선,등촌,23170.0
2019-01-02,수,9호선,염창,35453.0
2019-01-02,수,9호선,신목동,8264.0
2019-01-02,수,9호선,선유도,15794.0
2019-01-02,수,2호선,당산,38834.0
2019-01-02,수,9호선,국회의사당,36286.0
2019-01-02,수,5호선,여의도,49056.0
2019-01-02,수,9호선,샛강,11951.0
2019-01-02,수,1호선,노량진,58287.0
2019-01-02,수,9호선,노들,9526.0
2019-01-02,수,9호선,흑석,19066.0
2019-01-02,수,4호선,동작,3820.0
2019-01-02,수,9호선,구반포,6899.0
2019-01-02,수,9호선,신반포,5977.0
2019-01-02,수,3호선,고속터미널,30694.0
2019-01-02,수,9호선,사평,6351.0
2019-01-02,수,9호선,신논현,70108.0
2019-01-02,수,4호선,서울역,24821.0
2019-01-02,수,2호선,홍대입구,22952.0
2019-01-02,수,9호선,마곡나루,9948.0
2019-01-02,수,5호선,김포공항,17673.0
2019-01-02,수,9호선,언주,20535.0
2019-01-02,수,9호선,삼성중앙,13264.0
2019-01-02,수,9호선,봉은사,32798.0
2019-01-02,수,2호선,종합운동장,9212.0
2019-01-02,수,9호선,삼전,9356.0
2019-01-02,수,9호선,석촌고분,8080.0
2019-01-02,수,8호선,석촌,8845.0
2019-01-02,수,9호선,송파나루,6470.0
2019-01-02,수,9호선,한성백제,3458.0
2019-01-02,수,5호선,올림픽공원,7560.0
2019-01-02,수,9호선,둔촌오륜,1564.0
2019-01-02,수,9호선,중앙보훈병원,12636.0
2019-01-02,수,4호선,성신여대입구,7456.0
2019-01-02,수,6호선,보문,3217.0
2019-01-02,수,1호선,신설동,4030.0
2019-01-03,목,1호선,신설동,3998.0
2019-01-03,목,6호선,보문,3404.0
2019-01-03,목,4호선,성신여대입구,7678.0
2019-01-03,목,4호선,서울역,110839.0
2019-01-03,목,2호선,시청,57675.0
2019-01-03,목,1호선,종각,99526.0
2019-01-03,목,3호선,종로3가,74180.0
2019-01-03,목,1호선,종로5가,60728.0
2019-01-03,목,4호선,동대문,30572.0
2019-01-03,목,1호선,신설동,33966.0
2019-01-03,목,1호선,제기동,44468.0
2019-01-03,목,6호선,동묘앞,18685.0
2019-01-03,목,2호선,시청,59383.0
2019-01-03,목,2호선,을지로입구,115123.0
2019-01-03,목,3호선,을지로3가,53766.0
2019-01-03,목,2호선,을지로4가,28075.0
2019-01-03,목,2호선,동대문역사문화공원,40858.0
2019-01-03,목,2호선,신당,32571.0
2019-01-03,목,2호선,상왕십리,31769.0
2019-01-03,목,2호선,한양대,20591.0
2019-01-03,목,2호선,뚝섬,41670.0
2019-01-03,목,2호선,성수,71143.0
2019-01-03,목,2호선,건대입구,93705.0
2019-01-03,목,2호선,구의,54359.0
2019-01-03,목,2호선,강변,88429.0
2019-01-03,목,2호선,잠실나루,38016.0
2019-01-03,목,2호선,잠실,178310.0
2019-01-03,목,2호선,잠실새내,56668.0
2019-01-03,목,2호선,종합운동장,23831.0
2019-01-03,목,2호선,삼성,137074.0
2019-01-03,목,2호선,선릉,129323.0
2019-01-03,목,2호선,역삼,127836.0
2019-01-03,목,2호선,강남,245143.0
2019-01-03,목,2호선,교대,86653.0
2019-01-03,목,2호선,서초,50544.0
2019-01-03,목,2호선,방배,42770.0
2019-01-03,목,2호선,사당,96892.0
2019-01-03,목,2호선,낙성대,63384.0
2019-01-03,목,2호선,서울대입구,113063.0
2019-01-03,목,2호선,봉천,52685.0
2019-01-03,목,2호선,신림,150327.0
2019-01-03,목,2호선,신대방,60117.0
2019-01-03,목,2호선,구로디지털단지,145984.0
2019-01-03,목,7호선,대림,62590.0
2019-01-03,목,2호선,신도림,124648.0
2019-01-03,목,2호선,문래,47397.0
2019-01-03,목,2호선,영등포구청,52303.0
2019-01-03,목,2호선,당산,51041.0
2019-01-03,목,2호선,합정,73750.0
2019-01-03,목,2호선,홍대입구,162184.0
2019-01-03,목,2호선,신촌,100275.0
2019-01-03,목,2호선,이대,38020.0
2019-01-03,목,2호선,아현,21495.0
2019-01-03,목,2호선,충정로,25454.0
2019-01-03,목,2호선,용답,5601.0
2019-01-03,목,2호선,신답,3822.0
2019-01-03,목,1호선,신설동,9109.0
2019-01-03,목,2호선,도림천,2712.0
2019-01-03,목,2호선,양천구청,15519.0
2019-01-03,목,2호선,신정네거리,20991.0
2019-01-03,목,2호선,용두,5308.0
2019-01-03,목,3호선,구파발,42568.0
2019-01-03,목,3호선,연신내,88255.0
2019-01-03,목,3호선,불광,41735.0
2019-01-03,목,3호선,녹번,27501.0
2019-01-03,목,3호선,홍제,39686.0
2019-01-03,목,3호선,무악재,8628.0
2019-01-03,목,3호선,독립문,17496.0
2019-01-03,목,3호선,경복궁,50697.0
2019-01-03,목,3호선,안국,52502.0
2019-01-03,목,3호선,종로3가,29128.0
2019-01-03,목,3호선,을지로3가,25970.0
2019-01-03,목,4호선,충무로,2.0
2019-01-03,목,3호선,동대입구,27160.0
2019-01-03,목,3호선,약수,30715.0
2019-01-03,목,3호선,금호,18556.0
2019-01-03,목,3호선,옥수,21845.0
2019-01-03,목,3호선,압구정,81274.0
2019-01-03,목,3호선,신사,78578.0
2019-01-03,목,3호선,잠원,14031.0
2019-01-03,목,3호선,고속터미널,111173.0
2019-01-03,목,2호선,교대,27506.0
2019-01-03,목,3호선,남부터미널,74273.0
2019-01-03,목,3호선,양재,94569.0
2019-01-03,목,3호선,매봉,26501.0
2019-01-03,목,3호선,도곡,12761.0
2019-01-03,목,3호선,대치,26933.0
2019-01-03,목,3호선,학여울,3964.0
2019-01-03,목,3호선,대청,20393.0
2019-01-03,목,3호선,일원,22521.0
2019-01-03,목,3호선,수서,37796.0
2019-01-03,목,3호선,가락시장,22243.0
2019-01-03,목,3호선,경찰병원,18650.0
2019-01-03,목,3호선,오금,14665.0
2019-01-03,목,4호선,당고개,25644.0
2019-01-03,목,4호선,상계,43140.0
2019-01-03,목,4호선,노원,49520.0
2019-01-03,목,4호선,창동,63345.0
2019-01-03,목,4호선,쌍문,68177.0
2019-01-03,목,4호선,수유,81710.0
2019-01-03,목,4호선,미아,35125.0
2019-01-03,목,4호선,미아사거리,61720.0
2019-01-03,목,4호선,길음,47479.0
2019-01-03,목,4호선,성신여대입구,48030.0
2019-01-03,목,4호선,한성대입구,31315.0
2019-01-03,목,4호선,혜화,85810.0
2019-01-03,목,4호선,동대문,57533.0
2019-01-03,목,2호선,동대문역사문화공원,45703.0
2019-01-03,목,4호선,충무로,71550.0
2019-01-03,목,4호선,명동,78361.0
2019-01-03,목,4호선,회현,70137.0
2019-01-03,목,4호선,서울역,37439.0
2019-01-03,목,4호선,숙대입구,33957.0
2019-01-03,목,4호선,삼각지,11891.0
2019-01-03,목,4호선,신용산,38048.0
2019-01-03,목,4호선,이촌,20081.0
2019-01-03,목,4호선,동작,4979.0
2019-01-03,목,4호선,총신대입구,49142.0
2019-01-03,목,2호선,사당,56312.0
2019-01-03,목,4호선,남태령,2840.0
2019-01-03,목,4호선,서울역,5902.0
2019-01-03,목,1호선,남영,24202.0
2019-01-03,목,1호선,용산,78596.0
2019-01-03,목,1호선,노량진,24285.0
2019-01-03,목,1호선,대방,32369.0
2019-01-03,목,1호선,영등포,98004.0
2019-01-03,목,2호선,신도림,8161.0
2019-01-03,목,1호선,신길,19397.0
2019-01-03,목,1호선,구로,44531.0
2019-01-03,목,1호선,가산디지털단지,42874.0
2019-01-03,목,1호선,금천구청,25100.0
2019-01-03,목,1호선,독산,37812.0
2019-01-03,목,1호선,지제,4339.0
2019-01-03,목,1호선,개봉,50531.0
2019-01-03,목,1호선,오류동,25592.0
2019-01-03,목,1호선,주안,45230.0
2019-01-03,목,1호선,구일,13823.0
2019-01-03,목,1호선,온수,14419.0
2019-01-03,목,4호선,이촌,7794.0
2019-01-03,목,3호선,옥수,85.0
2019-01-03,목,1호선,외대앞,21041.0
2019-01-03,목,1호선,신이문,18873.0
2019-01-03,목,1호선,석계,21269.0
2019-01-03,목,1호선,광운대,17935.0
2019-01-03,목,1호선,월계,11618.0
2019-01-03,목,1호선,녹천,9684.0
2019-01-03,목,4호선,창동,1.0
2019-01-03,목,1호선,방학,20968.0
2019-01-03,목,1호선,도봉,12910.0
2019-01-03,목,1호선,도봉산,13161.0
2019-01-03,목,4호선,산본,40387.0
2019-01-03,목,4호선,대야미,9136.0
2019-01-03,목,4호선,한대앞,17896.0
2019-01-03,목,4호선,중앙,36649.0
2019-01-03,목,4호선,고잔,18172.0
2019-01-03,목,4호선,정왕,16113.0
2019-01-03,목,4호선,오이도,19765.0
2019-01-03,목,4호선,수리산,8387.0
2019-01-03,목,4호선,선바위,18552.0
2019-01-03,목,4호선,경마공원,4104.0
2019-01-03,목,4호선,대공원,6323.0
2019-01-03,목,4호선,과천,10257.0
2019-01-03,목,4호선,정부과천청사,24825.0
2019-01-03,목,4호선,평촌,40144.0
2019-01-03,목,2호선,선릉,33762.0
2019-01-03,목,3호선,도곡,14726.0
2019-01-03,목,3호선,수서,30832.0
2019-01-03,목,3호선,백석,25246.0
2019-01-03,목,1호선,회기,55710.0
2019-01-03,목,4호선,서울역,9413.0
2019-01-03,목,2호선,신촌,2216.0
2019-01-03,목,2호선,홍대입구,4133.0
2019-01-03,목,5호선,김포공항,1.0
2019-01-03,목,5호선,방화,15530.0
2019-01-03,목,5호선,개화산,12870.0
2019-01-03,목,5호선,김포공항,15384.0
2019-01-03,목,5호선,송정,18913.0
2019-01-03,목,5호선,마곡,14888.0
2019-01-03,목,5호선,발산,37876.0
2019-01-03,목,5호선,우장산,33999.0
2019-01-03,목,5호선,화곡,62879.0
2019-01-03,목,2호선,까치산,65040.0
2019-01-03,목,5호선,신정,29174.0
2019-01-03,목,5호선,목동,42230.0
2019-01-03,목,5호선,오목교,56469.0
2019-01-03,목,2호선,영등포구청,8457.0
2019-01-03,목,5호선,영등포시장,22163.0
2019-01-03,목,1호선,신길,8098.0
2019-01-03,목,5호선,여의도,61104.0
2019-01-03,목,5호선,여의나루,16612.0
2019-01-03,목,5호선,마포,34379.0
2019-01-03,목,5호선,애오개,16673.0
2019-01-03,목,2호선,충정로,10449.0
2019-01-03,목,5호선,서대문,42899.0
2019-01-03,목,5호선,광화문,85638.0
2019-01-03,목,3호선,종로3가,37117.0
2019-01-03,목,2호선,을지로4가,12861.0
2019-01-03,목,2호선,동대문역사문화공원,7597.0
2019-01-03,목,5호선,청구,8558.0
2019-01-03,목,5호선,신금호,14164.0
2019-01-03,목,5호선,행당,17839.0
2019-01-03,목,5호선,마장,12991.0
2019-01-03,목,5호선,답십리,34972.0
2019-01-03,목,5호선,장한평,42153.0
2019-01-03,목,5호선,군자,25178.0
2019-01-03,목,5호선,아차산,29816.0
2019-01-03,목,5호선,광나루,28534.0
2019-01-03,목,5호선,천호,44504.0
2019-01-03,목,5호선,강동,41473.0
2019-01-03,목,5호선,길동,16897.0
2019-01-03,목,5호선,굽은다리,20819.0
2019-01-03,목,5호선,명일,18322.0
2019-01-03,목,5호선,고덕,21108.0
2019-01-03,목,5호선,상일동,26888.0
2019-01-03,목,5호선,둔촌동,19504.0
2019-01-03,목,5호선,올림픽공원,8938.0
2019-01-03,목,5호선,방이,17039.0
2019-01-03,목,3호선,오금,8443.0
2019-01-03,목,5호선,개롱,16251.0
2019-01-03,목,5호선,거여,16337.0
2019-01-03,목,5호선,마천,11218.0
2019-01-03,목,6호선,응암,38981.0
2019-01-03,목,6호선,역촌,9499.0
2019-01-03,목,3호선,불광,10916.0
2019-01-03,목,6호선,독바위,6677.0
2019-01-03,목,6호선,구산,15167.0
2019-01-03,목,6호선,새절,27962.0
2019-01-03,목,6호선,증산,21561.0
2019-01-03,목,6호선,월드컵경기장,10854.0
2019-01-03,목,6호선,마포구청,30316.0
2019-01-03,목,6호선,망원,31343.0
2019-01-03,목,2호선,합정,31511.0
2019-01-03,목,6호선,상수,22783.0
2019-01-03,목,6호선,광흥창,21973.0
2019-01-03,목,6호선,대흥,18836.0
2019-01-03,목,4호선,삼각지,13247.0
2019-01-03,목,6호선,녹사평,11705.0
2019-01-03,목,6호선,이태원,30890.0
2019-01-03,목,6호선,한강진,18023.0
2019-01-03,목,6호선,버티고개,5227.0
2019-01-03,목,3호선,약수,8739.0
2019-01-03,목,5호선,청구,8587.0
2019-01-03,목,2호선,신당,21459.0
2019-01-03,목,6호선,동묘앞,19904.0
2019-01-03,목,6호선,창신,7580.0
2019-01-03,목,6호선,보문,15767.0
2019-01-03,목,6호선,안암,26719.0
2019-01-03,목,6호선,고려대,19560.0
2019-01-03,목,6호선,월곡,26898.0
2019-01-03,목,6호선,상월곡,14447.0
2019-01-03,목,6호선,돌곶이,17723.0
2019-01-03,목,1호선,석계,28802.0
2019-01-03,목,6호선,태릉입구,12566.0
2019-01-03,목,6호선,화랑대,24568.0
2019-01-03,목,6호선,봉화산,21298.0
2019-01-03,목,1호선,도봉산,20746.0
2019-01-03,목,7호선,수락산,28337.0
2019-01-03,목,7호선,마들,26214.0
2019-01-03,목,4호선,노원,48004.0
2019-01-03,목,7호선,중계,32597.0
2019-01-03,목,7호선,하계,41458.0
2019-01-03,목,7호선,공릉,26369.0
2019-01-03,목,6호선,태릉입구,17436.0
2019-01-03,목,7호선,먹골,23416.0
2019-01-03,목,7호선,중화,24774.0
2019-01-03,목,7호선,면목,33133.0
2019-01-03,목,7호선,사가정,34780.0
2019-01-03,목,7호선,용마산,13338.0
2019-01-03,목,7호선,중곡,21508.0
2019-01-03,목,5호선,군자,28958.0
2019-01-03,목,7호선,어린이대공원,27525.0
2019-01-03,목,2호선,건대입구,35907.0
2019-01-03,목,7호선,뚝섬유원지,14912.0
2019-01-03,목,7호선,청담,50194.0
2019-01-03,목,7호선,학동,55570.0
2019-01-03,목,7호선,논현,48457.0
2019-01-03,목,7호선,반포,13673.0
2019-01-03,목,3호선,고속터미널,39315.0
2019-01-03,목,7호선,내방,33380.0
2019-01-03,목,7호선,이수,36777.0
2019-01-03,목,7호선,남성,25373.0
2019-01-03,목,7호선,숭실대입구,30009.0
2019-01-03,목,7호선,상도,22699.0
2019-01-03,목,7호선,장승배기,24105.0
2019-01-03,목,7호선,신대방삼거리,37002.0
2019-01-03,목,7호선,보라매,20762.0
2019-01-03,목,7호선,신풍,24177.0
2019-01-03,목,7호선,대림,21089.0
2019-01-03,목,7호선,남구로,38696.0
2019-01-03,목,1호선,가산디지털단지,102299.0
2019-01-03,목,7호선,천왕,19414.0
2019-01-03,목,1호선,온수,22592.0
2019-01-03,목,8호선,암사,39634.0
2019-01-03,목,5호선,천호,43056.0
2019-01-03,목,8호선,강동구청,24457.0
2019-01-03,목,8호선,몽촌토성,14086.0
2019-01-03,목,2호선,잠실,35361.0
2019-01-03,목,8호선,석촌,19414.0
2019-01-03,목,8호선,송파,12708.0
2019-01-03,목,3호선,가락시장,19730.0
2019-01-03,목,8호선,문정,47059.0
2019-01-03,목,8호선,장지,39417.0
2019-01-03,목,9호선,개화,12633.0
2019-01-03,목,5호선,김포공항,20892.0
2019-01-03,목,9호선,공항시장,6520.0
2019-01-03,목,9호선,신방화,15610.0
2019-01-03,목,9호선,마곡나루,19791.0
2019-01-03,목,9호선,양천향교,18670.0
2019-01-03,목,9호선,가양,44573.0
2019-01-03,목,9호선,증미,16536.0
2019-01-03,목,9호선,등촌,23554.0
2019-01-03,목,9호선,염창,36660.0
2019-01-03,목,9호선,신목동,8327.0
2019-01-03,목,9호선,선유도,16283.0
2019-01-03,목,2호선,당산,40801.0
2019-01-03,목,9호선,국회의사당,36477.0
2019-01-03,목,5호선,여의도,50747.0
2019-01-03,목,9호선,샛강,13068.0
2019-01-03,목,1호선,노량진,61238.0
2019-01-03,목,9호선,노들,9346.0
2019-01-03,목,9호선,흑석,19715.0
2019-01-03,목,4호선,동작,3756.0
2019-01-03,목,9호선,구반포,7090.0
2019-01-03,목,9호선,신반포,6463.0
2019-01-03,목,3호선,고속터미널,32035.0
2019-01-03,목,9호선,사평,6794.0
2019-01-03,목,9호선,신논현,73740.0
2019-01-03,목,4호선,서울역,22737.0
2019-01-03,목,2호선,홍대입구,22857.0
2019-01-03,목,9호선,마곡나루,10131.0
2019-01-03,목,5호선,김포공항,17955.0
2019-01-03,목,9호선,언주,21390.0
2019-01-03,목,9호선,삼성중앙,13634.0
2019-01-03,목,9호선,봉은사,35076.0
2019-01-03,목,2호선,종합운동장,10309.0
2019-01-03,목,9호선,삼전,9701.0
2019-01-03,목,9호선,석촌고분,8400.0
2019-01-03,목,8호선,석촌,9207.0
2019-01-03,목,9호선,송파나루,6823.0
2019-01-03,목,9호선,한성백제,3462.0
2019-01-03,목,5호선,올림픽공원,8115.0
2019-01-03,목,9호선,둔촌오륜,1392.0
2019-01-03,목,9호선,중앙보훈병원,13170.0
2019-01-04,금,4호선,서울역,127542.0
2019-01-04,금,2호선,시청,58976.0
2019-01-04,금,1호선,종각,106600.0
2019-01-04,금,3호선,종로3가,78883.0
2019-01-04,금,1호선,종로5가,64115.0
2019-01-04,금,4호선,동대문,32020.0
2019-01-04,금,1호선,신설동,36201.0
2019-01-04,금,1호선,제기동,45284.0
2019-01-04,금,6호선,동묘앞,18974.0
2019-01-04,금,2호선,시청,60517.0
2019-01-04,금,2호선,을지로입구,120240.0
2019-01-04,금,3호선,을지로3가,56224.0
2019-01-04,금,2호선,을지로4가,29237.0
2019-01-04,금,2호선,동대문역사문화공원,40911.0
2019-01-04,금,2호선,신당,34468.0
2019-01-04,금,2호선,상왕십리,32605.0
2019-01-04,금,2호선,한양대,20555.0
2019-01-04,금,2호선,뚝섬,42859.0
2019-01-04,금,2호선,성수,71831.0
2019-01-04,금,2호선,건대입구,102929.0
2019-01-04,금,2호선,구의,55468.0
2019-01-04,금,2호선,강변,99422.0
2019-01-04,금,2호선,잠실나루,39443.0
2019-01-04,금,2호선,잠실,188245.0
2019-01-04,금,2호선,잠실새내,59183.0
2019-01-04,금,2호선,종합운동장,23410.0
2019-01-04,금,2호선,삼성,140159.0
2019-01-04,금,2호선,선릉,130713.0
2019-01-04,금,2호선,역삼,129754.0
2019-01-04,금,2호선,강남,264826.0
2019-01-04,금,2호선,교대,91574.0
2019-01-04,금,2호선,서초,50931.0
2019-01-04,금,2호선,방배,43949.0
2019-01-04,금,2호선,사당,105861.0
2019-01-04,금,2호선,낙성대,65971.0
2019-01-04,금,2호선,서울대입구,120027.0
2019-01-04,금,2호선,봉천,53103.0
2019-01-04,금,2호선,신림,156895.0
2019-01-04,금,2호선,신대방,61269.0
2019-01-04,금,2호선,구로디지털단지,151167.0
2019-01-04,금,7호선,대림,63813.0
2019-01-04,금,2호선,신도림,130544.0
2019-01-04,금,2호선,문래,48064.0
2019-01-04,금,2호선,영등포구청,52873.0
2019-01-04,금,2호선,당산,53572.0
2019-01-04,금,2호선,합정,80973.0
2019-01-04,금,2호선,홍대입구,186827.0
2019-01-04,금,2호선,신촌,108308.0
2019-01-04,금,2호선,이대,39820.0
2019-01-04,금,2호선,아현,22183.0
2019-01-04,금,2호선,충정로,26090.0
2019-01-04,금,2호선,용답,5819.0
2019-01-04,금,2호선,신답,3957.0
2019-01-04,금,1호선,신설동,10257.0
2019-01-04,금,2호선,도림천,2769.0
2019-01-04,금,2호선,양천구청,16011.0
2019-01-04,금,2호선,신정네거리,21789.0
2019-01-04,금,2호선,용두,5597.0
2019-01-04,금,3호선,구파발,43588.0
2019-01-04,금,3호선,연신내,91646.0
2019-01-04,금,3호선,불광,42785.0
2019-01-04,금,3호선,녹번,28104.0
2019-01-04,금,3호선,홍제,40835.0
2019-01-04,금,3호선,무악재,8709.0
2019-01-04,금,3호선,독립문,17163.0
2019-01-04,금,3호선,경복궁,52191.0
2019-01-04,금,3호선,안국,53867.0
2019-01-04,금,3호선,종로3가,30114.0
2019-01-04,금,3호선,을지로3가,27535.0
2019-01-04,금,3호선,동대입구,22429.0
2019-01-04,금,3호선,약수,32041.0
2019-01-04,금,3호선,금호,18935.0
2019-01-04,금,3호선,옥수,22607.0
2019-01-04,금,3호선,압구정,85663.0
2019-01-04,금,3호선,신사,84530.0
2019-01-04,금,3호선,잠원,14337.0
2019-01-04,금,3호선,고속터미널,131287.0
2019-01-04,금,2호선,교대,29002.0
2019-01-04,금,3호선,남부터미널,83166.0
2019-01-04,금,3호선,양재,101145.0
2019-01-04,금,3호선,매봉,26932.0
2019-01-04,금,3호선,도곡,13459.0
2019-01-04,금,3호선,대치,28557.0
2019-01-04,금,3호선,학여울,4225.0
